puzzle_id,seconds_spent_solving,author,editor,format_type,print_date,publish_type,title,version,percent_filled,solved,star,day
13353,70.0,Joel Fagliano,,Normal,2017-06-04,Mini,,2,100,True,,Sunday
13354,55.0,Joel Fagliano,,Normal,2017-06-05,Mini,,4,100,True,,Monday
13362,55.0,Joel Fagliano,,Normal,2017-06-06,Mini,,2,100,True,,Tuesday
13363,40.0,Joel Fagliano,,Normal,2017-06-07,Mini,,2,100,True,,Wednesday
13387,51.0,Joel Fagliano,,Normal,2017-06-08,Mini,,2,100,True,,Thursday
13388,70.0,Joel Fagliano,,Normal,2017-06-09,Mini,,2,100,True,,Friday
13389,166.0,Joel Fagliano,,Normal,2017-06-10,Mini,,2,100,True,,Saturday
13399,69.0,Joel Fagliano,,Normal,2017-06-11,Mini,,2,100,True,,Sunday
13401,44.0,Dani Brown (age 11),,Normal,2017-06-12,Mini,,8,100,True,,Monday
13398,54.0,Joel Fagliano,,Normal,2017-06-13,Mini,,2,100,True,,Tuesday
13400,67.0,Joel Fagliano,,Normal,2017-06-14,Mini,,2,100,True,,Wednesday
13402,54.0,Joel Fagliano,,Normal,2017-06-15,Mini,,3,100,True,,Thursday
13406,37.0,Joel Fagliano,,Normal,2017-06-16,Mini,,3,100,True,,Friday
13407,75.0,Joel Fagliano,,Normal,2017-06-17,Mini,,3,100,True,,Saturday
13408,30.0,Joel Fagliano,,Normal,2017-06-18,Mini,,2,100,True,,Sunday
13409,48.0,Joel Fagliano,,Normal,2017-06-19,Mini,,3,100,True,,Monday
13419,63.0,Joel Fagliano,,Normal,2017-06-20,Mini,,2,100,True,,Tuesday
13420,36.0,Joel Fagliano,,Normal,2017-06-21,Mini,,2,100,True,,Wednesday
13421,30.0,Joel Fagliano,,Normal,2017-06-22,Mini,,3,100,True,,Thursday
13444,58.0,Joel Fagliano,,Normal,2017-06-23,Mini,,2,100,True,,Friday
13452,161.0,Joel Fagliano,,Normal,2017-06-24,Mini,,3,100,True,,Saturday
13454,30.0,Joel Fagliano,,Normal,2017-06-25,Mini,,3,100,True,,Sunday
13453,65.0,Joel Fagliano,,Normal,2017-06-26,Mini,,4,100,True,,Monday
13478,42.0,Joel Fagliano,,Normal,2017-06-27,Mini,,2,100,True,,Tuesday
13477,60.0,Joel Fagliano,,Normal,2017-06-28,Mini,,2,100,True,,Wednesday
13484,66.0,Joel Fagliano,,Normal,2017-06-29,Mini,,3,100,True,,Thursday
13492,38.0,Joel Fagliano,,Normal,2017-06-30,Mini,,2,100,True,,Friday
13495,120.0,Joel Fagliano,,Normal,2017-07-01,Mini,,5,100,True,,Saturday
13497,84.0,Joel Fagliano,,Normal,2017-07-02,Mini,,3,100,True,,Sunday
13496,36.0,Joel Fagliano,,Normal,2017-07-03,Mini,,2,100,True,,Monday
13494,34.0,Joel Fagliano,,Normal,2017-07-04,Mini,,3,100,True,,Tuesday
13493,84.0,Joel Fagliano,,Normal,2017-07-05,Mini,,2,100,True,,Wednesday
13499,80.0,Joel Fagliano,,Normal,2017-07-06,Mini,,3,100,True,,Thursday
13498,56.0,Joel Fagliano,,Normal,2017-07-07,Mini,,2,100,True,,Friday
13500,143.0,Joel Fagliano,,Normal,2017-07-08,Mini,,3,100,True,,Saturday
13522,36.0,Joel Fagliano,,Normal,2017-07-09,Mini,,2,100,True,,Sunday
13523,48.0,Joel Fagliano,,Normal,2017-07-10,Mini,,2,100,True,,Monday
13524,58.0,Joel Fagliano,,Normal,2017-07-11,Mini,,2,100,True,,Tuesday
13577,50.0,Joel Fagliano,,Normal,2017-07-12,Mini,,2,100,True,,Wednesday
13580,59.0,Joel Fagliano,,Normal,2017-07-13,Mini,,3,100,True,,Thursday
13581,135.0,Joel Fagliano,,Normal,2017-07-14,Mini,,3,100,True,,Friday
13582,111.0,Joel Fagliano,,Normal,2017-07-15,Mini,,2,100,True,,Saturday
13583,68.0,Joel Fagliano,,Normal,2017-07-16,Mini,,2,100,True,,Sunday
13591,82.0,Joel Fagliano,,Normal,2017-07-17,Mini,,3,100,True,,Monday
13594,16.0,Joel Fagliano,,Normal,2017-07-18,Mini,,2,100,True,,Tuesday
13595,47.0,Joel Fagliano,,Normal,2017-07-19,Mini,,3,100,True,,Wednesday
13616,71.0,Joel Fagliano,,Normal,2017-07-20,Mini,,2,100,True,,Thursday
13617,44.0,Joel Fagliano,,Normal,2017-07-21,Mini,,2,100,True,,Friday
13619,64.0,Joel Fagliano,,Normal,2017-07-22,Mini,,3,100,True,,Saturday
13620,85.0,Joel Fagliano,,Normal,2017-07-23,Mini,,2,100,True,,Sunday
13630,52.0,Joel Fagliano,,Normal,2017-07-24,Mini,,2,100,True,,Monday
13632,52.0,Joel Fagliano,,Normal,2017-07-25,Mini,,2,100,True,,Tuesday
13653,59.0,Joel Fagliano,,Normal,2017-07-26,Mini,,3,100,True,,Wednesday
13655,39.0,Joel Fagliano,,Normal,2017-07-27,Mini,,4,100,True,,Thursday
13654,58.0,Joel Fagliano,,Normal,2017-07-28,Mini,,2,100,True,,Friday
13659,75.0,Joel Fagliano,,Normal,2017-07-29,Mini,,2,100,True,,Saturday
13658,85.0,Joel Fagliano,,Normal,2017-07-30,Mini,,2,100,True,,Sunday
13660,104.0,Joel Fagliano,,Normal,2017-07-31,Mini,,2,100,True,,Monday
13668,33.0,Joel Fagliano,,Normal,2017-08-01,Mini,,3,100,True,,Tuesday
13669,40.0,Joel Fagliano,,Normal,2017-08-02,Mini,,2,100,True,,Wednesday
13670,568.0,Joel Fagliano,,Normal,2017-08-03,Mini,,2,100,True,,Thursday
13702,121.0,Joel Fagliano,,Normal,2017-08-04,Mini,,3,100,True,,Friday
13703,100.0,Joel Fagliano,,Normal,2017-08-05,Mini,,2,100,True,,Saturday
13711,28.0,Joel Fagliano,,Normal,2017-08-06,Mini,,2,100,True,,Sunday
13713,48.0,Joel Fagliano,,Normal,2017-08-07,Mini,,2,100,True,,Monday
13715,39.0,Joel Fagliano,,Normal,2017-08-08,Mini,,2,100,True,,Tuesday
13716,33.0,Joel Fagliano,,Normal,2017-08-09,Mini,,2,100,True,,Wednesday
13737,102.0,Joel Fagliano,,Normal,2017-08-10,Mini,,2,100,True,,Thursday
13738,50.0,Joel Fagliano,,Normal,2017-08-11,Mini,,2,100,True,,Friday
13748,297.0,Joel Fagliano,,Normal,2017-08-12,Mini,,3,100,True,,Saturday
13752,89.0,Joel Fagliano,,Normal,2017-08-13,Mini,,3,100,True,,Sunday
13750,67.0,Joel Fagliano,,Normal,2017-08-14,Mini,,3,100,True,,Monday
13751,74.0,Joel Fagliano,,Normal,2017-08-15,Mini,,2,100,True,,Tuesday
13755,69.0,Joel Fagliano,,Normal,2017-08-16,Mini,,3,100,True,,Wednesday
13754,42.0,Joel Fagliano,,Normal,2017-08-17,Mini,,2,100,True,,Thursday
13753,96.0,Joel Fagliano,,Normal,2017-08-18,Mini,,2,100,True,,Friday
13756,147.0,Joel Fagliano,,Normal,2017-08-19,Mini,,3,100,True,,Saturday
13757,64.0,Joel Fagliano,,Normal,2017-08-20,Mini,,3,100,True,,Sunday
13767,39.0,Joel Fagliano,,Normal,2017-08-21,Mini,,3,100,True,,Monday
13770,84.0,Joel Fagliano,,Normal,2017-08-22,Mini,,2,100,True,,Tuesday
13771,43.0,Joel Fagliano,,Normal,2017-08-23,Mini,,2,100,True,,Wednesday
13772,61.0,Joel Fagliano,,Normal,2017-08-24,Mini,,2,100,True,,Thursday
13773,76.0,Joel Fagliano,,Normal,2017-08-25,Mini,,3,100,True,,Friday
13852,199.0,Joel Fagliano,,Normal,2017-08-26,Mini,,2,100,True,,Saturday
13858,75.0,Joel Fagliano,,Normal,2017-08-27,Mini,,2,100,True,,Sunday
13857,41.0,Joel Fagliano,,Normal,2017-08-28,Mini,,3,100,True,,Monday
13859,31.0,Joel Fagliano,,Normal,2017-08-29,Mini,,3,100,True,,Tuesday
13860,29.0,Joel Fagliano,,Normal,2017-08-30,Mini,,3,100,True,,Wednesday
13881,59.0,Joel Fagliano,,Normal,2017-08-31,Mini,,2,100,True,,Thursday
13882,106.0,Joel Fagliano,,Normal,2017-09-01,Mini,,2,100,True,,Friday
13884,118.0,Joel Fagliano,,Normal,2017-09-02,Mini,,4,100,True,,Saturday
13888,97.0,Joel Fagliano,,Normal,2017-09-03,Mini,,2,100,True,,Sunday
13887,36.0,Joel Fagliano,,Normal,2017-09-04,Mini,,2,100,True,,Monday
13896,30.0,Joel Fagliano,,Normal,2017-09-05,Mini,,2,100,True,,Tuesday
13897,33.0,Joel Fagliano,,Normal,2017-09-06,Mini,,2,100,True,,Wednesday
13899,63.0,Joel Fagliano,,Normal,2017-09-07,Mini,,2,100,True,,Thursday
13903,44.0,Joel Fagliano,,Normal,2017-09-08,Mini,,2,100,True,,Friday
13911,117.0,Joel Fagliano,,Normal,2017-09-09,Mini,,3,100,True,,Saturday
13913,78.0,Joel Fagliano,,Normal,2017-09-10,Mini,,3,100,True,,Sunday
13912,37.0,Joel Fagliano,,Normal,2017-09-11,Mini,,2,100,True,,Monday
13914,109.0,Joel Fagliano,,Normal,2017-09-12,Mini,,2,100,True,,Tuesday
13915,72.0,Joel Fagliano,,Normal,2017-09-13,Mini,,2,100,True,,Wednesday
13916,102.0,Joel Fagliano,,Normal,2017-09-14,Mini,,2,100,True,,Thursday
13919,29.0,Joel Fagliano,,Normal,2017-09-15,Mini,,3,100,True,,Friday
13918,72.0,Joel Fagliano,,Normal,2017-09-16,Mini,,2,100,True,,Saturday
13922,67.0,Joel Fagliano,,Normal,2017-09-17,Mini,,3,100,True,,Sunday
13921,51.0,Joel Fagliano,,Normal,2017-09-18,Mini,,2,100,True,,Monday
13931,33.0,Joel Fagliano,,Normal,2017-09-19,Mini,,4,100,True,,Tuesday
13932,28.0,Joel Fagliano,,Normal,2017-09-20,Mini,,2,100,True,,Wednesday
13933,49.0,Joel Fagliano,,Normal,2017-09-21,Mini,,3,100,True,,Thursday
13934,47.0,Joel Fagliano,,Normal,2017-09-22,Mini,,2,100,True,,Friday
13935,85.0,Joel Fagliano,,Normal,2017-09-23,Mini,,3,100,True,,Saturday
13938,51.0,Joel Fagliano,,Normal,2017-09-24,Mini,,2,100,True,,Sunday
13946,40.0,Joel Fagliano,,Normal,2017-09-25,Mini,,2,100,True,,Monday
13950,51.0,Joel Fagliano,,Normal,2017-09-26,Mini,,2,100,True,,Tuesday
13951,93.0,Joel Fagliano,,Normal,2017-09-27,Mini,,3,100,True,,Wednesday
13952,75.0,Joel Fagliano,,Normal,2017-09-28,Mini,,2,100,True,,Thursday
13973,37.0,Joel Fagliano,,Normal,2017-09-29,Mini,,2,100,True,,Friday
14007,112.0,Joel Fagliano,,Normal,2017-09-30,Mini,,2,100,True,,Saturday
14004,41.0,Joel Fagliano,,Normal,2017-10-01,Mini,,2,100,True,,Sunday
14009,27.0,Joel Fagliano,,Normal,2017-10-02,Mini,,2,100,True,,Monday
14017,22.0,Joel Fagliano,,Normal,2017-10-03,Mini,,2,100,True,,Tuesday
14018,54.0,Joel Fagliano,,Normal,2017-10-04,Mini,,2,100,True,,Wednesday
14074,81.0,Joel Fagliano,,Normal,2017-10-05,Mini,,3,100,True,,Thursday
14076,35.0,Joel Fagliano,,Normal,2017-10-06,Mini,,2,100,True,,Friday
14077,100.0,Joel Fagliano,,Normal,2017-10-07,Mini,,2,100,True,,Saturday
14079,46.0,Joel Fagliano,,Normal,2017-10-08,Mini,,2,100,True,,Sunday
14080,69.0,Joel Fagliano,,Normal,2017-10-09,Mini,,2,100,True,,Monday
14081,107.0,Joel Fagliano,,Normal,2017-10-10,Mini,,5,100,True,,Tuesday
14082,65.0,Joel Fagliano,,Normal,2017-10-11,Mini,,2,100,True,,Wednesday
14083,44.0,Joel Fagliano,,Normal,2017-10-12,Mini,,2,100,True,,Thursday
14093,54.0,Joel Fagliano,,Normal,2017-10-13,Mini,,3,100,True,,Friday
14095,85.0,Joel Fagliano,,Normal,2017-10-14,Mini,,2,100,True,,Saturday
14096,47.0,Joel Fagliano,,Normal,2017-10-15,Mini,,2,100,True,,Sunday
14128,71.0,Joel Fagliano,,Normal,2017-10-16,Mini,,2,100,True,,Monday
14142,68.0,Joel Fagliano,,Normal,2017-10-17,Mini,,2,100,True,,Tuesday
14143,83.0,Joel Fagliano,,Normal,2017-10-18,Mini,,2,100,True,,Wednesday
14155,42.0,Joel Fagliano,,Normal,2017-10-19,Mini,,2,100,True,,Thursday
14163,47.0,Joel Fagliano,,Normal,2017-10-20,Mini,,6,100,True,,Friday
14175,179.0,Joel Fagliano,,Normal,2017-10-21,Mini,,2,100,True,,Saturday
14176,30.0,Joel Fagliano,,Normal,2017-10-22,Mini,,2,100,True,,Sunday
14174,103.0,Joel Fagliano,,Normal,2017-10-23,Mini,,8,100,True,,Monday
14178,49.0,Joel Fagliano,,Normal,2017-10-24,Mini,,2,100,True,,Tuesday
14179,95.0,Joel Fagliano,,Normal,2017-10-25,Mini,,3,100,True,,Wednesday
14180,46.0,Joel Fagliano,,Normal,2017-10-26,Mini,,4,100,True,,Thursday
14181,40.0,Joel Fagliano,,Normal,2017-10-27,Mini,,3,100,True,,Friday
14182,147.0,Joel Fagliano,,Normal,2017-10-28,Mini,,4,100,True,,Saturday
14184,105.0,Joel Fagliano,,Normal,2017-10-29,Mini,,3,100,True,,Sunday
14195,72.0,Joel Fagliano,,Normal,2017-10-30,Mini,,2,100,True,,Monday
14196,73.0,Joel Fagliano,,Normal,2017-10-31,Mini,,4,100,True,,Tuesday
14197,55.0,Joel Fagliano,,Normal,2017-11-01,Mini,,3,100,True,,Wednesday
14200,47.0,Joel Fagliano,,Normal,2017-11-02,Mini,,3,100,True,,Thursday
14201,66.0,Joel Fagliano,,Normal,2017-11-03,Mini,,3,100,True,,Friday
14202,75.0,Joel Fagliano,,Normal,2017-11-04,Mini,,2,100,True,,Saturday
14203,100.0,Joel Fagliano,,Normal,2017-11-05,Mini,,2,100,True,,Sunday
14240,57.0,Joel Fagliano,,Normal,2017-11-06,Mini,,5,100,True,,Monday
14249,35.0,Joel Fagliano,,Normal,2017-11-07,Mini,,2,100,True,,Tuesday
14250,51.0,Joel Fagliano,,Normal,2017-11-08,Mini,,2,100,True,,Wednesday
14251,78.0,Joel Fagliano,,Normal,2017-11-09,Mini,,2,100,True,,Thursday
14252,36.0,Joel Fagliano,,Normal,2017-11-10,Mini,,3,100,True,,Friday
14255,162.0,Joel Fagliano,,Normal,2017-11-11,Mini,,3,100,True,,Saturday
14253,40.0,Joel Fagliano,,Normal,2017-11-12,Mini,,2,100,True,,Sunday
14199,31.0,Joel Fagliano,,Normal,2017-11-13,Mini,,3,100,True,,Monday
14254,45.0,Joel Fagliano,,Normal,2017-11-14,Mini,,2,100,True,,Tuesday
14286,88.0,Joel Fagliano,,Normal,2017-11-15,Mini,,3,100,True,,Wednesday
14298,38.0,Joel Fagliano,,Normal,2017-11-16,Mini,,2,100,True,,Thursday
14297,103.0,Joel Fagliano,,Normal,2017-11-17,Mini,,2,100,True,,Friday
14299,85.0,Joel Fagliano,,Normal,2017-11-18,Mini,,2,100,True,,Saturday
14300,35.0,Joel Fagliano,,Normal,2017-11-19,Mini,,3,100,True,,Sunday
14301,55.0,Joel Fagliano,,Normal,2017-11-20,Mini,,2,100,True,,Monday
14302,27.0,Joel Fagliano,,Normal,2017-11-21,Mini,,3,100,True,,Tuesday
14303,44.0,Joel Fagliano,,Normal,2017-11-22,Mini,,3,100,True,,Wednesday
14320,74.0,Joel Fagliano,,Normal,2017-11-23,Mini,,4,100,True,,Thursday
14321,47.0,Joel Fagliano,,Normal,2017-11-24,Mini,,2,100,True,,Friday
14331,77.0,Joel Fagliano,,Normal,2017-11-25,Mini,,3,100,True,,Saturday
14332,30.0,Joel Fagliano,,Normal,2017-11-26,Mini,,2,100,True,,Sunday
14330,49.0,Joel Fagliano,,Normal,2017-11-27,Mini,,2,100,True,,Monday
14333,96.0,Joel Fagliano,,Normal,2017-11-28,Mini,,2,100,True,,Tuesday
14329,72.0,Joel Fagliano,,Normal,2017-11-29,Mini,,2,100,True,,Wednesday
14344,43.0,Joel Fagliano,,Normal,2017-11-30,Mini,,4,100,True,,Thursday
14346,111.0,Joel Fagliano,,Normal,2017-12-01,Mini,,2,100,True,,Friday
14345,136.0,Joel Fagliano,,Normal,2017-12-02,Mini,,2,100,True,,Saturday
14369,37.0,Joel Fagliano,,Normal,2017-12-03,Mini,,2,100,True,,Sunday
14368,92.0,Joel Fagliano,,Normal,2017-12-04,Mini,,2,100,True,,Monday
14370,48.0,Joel Fagliano,,Normal,2017-12-05,Mini,,2,100,True,,Tuesday
14386,74.0,Joel Fagliano,,Normal,2017-12-06,Mini,,5,100,True,,Wednesday
14390,104.0,Joel Fagliano,,Normal,2017-12-07,Mini,,4,100,True,,Thursday
14388,29.0,Joel Fagliano,,Normal,2017-12-08,Mini,,4,100,True,,Friday
14408,91.0,Joel Fagliano,,Normal,2017-12-09,Mini,,3,100,True,,Saturday
14407,59.0,Joel Fagliano,,Normal,2017-12-10,Mini,,5,100,True,,Sunday
14411,32.0,Joel Fagliano,,Normal,2017-12-11,Mini,,2,100,True,,Monday
14409,45.0,Joel Fagliano,,Normal,2017-12-12,Mini,,3,100,True,,Tuesday
14410,76.0,Joel Fagliano,,Normal,2017-12-13,Mini,,2,100,True,,Wednesday
14413,40.0,Joel Fagliano,,Normal,2017-12-14,Mini,,2,100,True,,Thursday
14412,57.0,Joel Fagliano,,Normal,2017-12-15,Mini,,2,100,True,,Friday
14415,99.0,Joel Fagliano,,Normal,2017-12-16,Mini,,2,100,True,,Saturday
14414,45.0,Joel Fagliano,,Normal,2017-12-17,Mini,,2,100,True,,Sunday
14417,38.0,Joel Fagliano,,Normal,2017-12-18,Mini,,2,100,True,,Monday
14419,25.0,Joel Fagliano,,Normal,2017-12-19,Mini,,2,100,True,,Tuesday
14418,20.0,Joel Fagliano,,Normal,2017-12-20,Mini,,3,100,True,,Wednesday
14455,37.0,Joel Fagliano,,Normal,2017-12-21,Mini,,2,100,True,,Thursday
14458,38.0,Joel Fagliano,,Normal,2017-12-22,Mini,,2,100,True,,Friday
14459,141.0,Joel Fagliano,,Normal,2017-12-23,Mini,,2,100,True,,Saturday
14470,94.0,Joel Fagliano,,Normal,2017-12-24,Mini,,2,100,True,,Sunday
14473,51.0,Joel Fagliano,,Normal,2017-12-25,Mini,,2,100,True,,Monday
14474,42.0,Joel Fagliano,,Normal,2017-12-26,Mini,,4,100,True,,Tuesday
14477,58.0,Joel Fagliano,,Normal,2017-12-27,Mini,,2,100,True,,Wednesday
14476,73.0,Joel Fagliano,,Normal,2017-12-28,Mini,,2,100,True,,Thursday
14478,53.0,Joel Fagliano,,Normal,2017-12-29,Mini,,2,100,True,,Friday
14480,112.0,Joel Fagliano,,Normal,2017-12-30,Mini,,2,100,True,,Saturday
14483,65.0,Joel Fagliano,,Normal,2017-12-31,Mini,,2,100,True,,Sunday
14513,33.0,Joel Fagliano,,Normal,2018-01-01,Mini,,2,100,True,,Monday
14514,65.0,Joel Fagliano,,Normal,2018-01-02,Mini,,4,100,True,,Tuesday
14515,27.0,Joel Fagliano,,Normal,2018-01-03,Mini,,2,100,True,,Wednesday
14537,22.0,Joel Fagliano,,Normal,2018-01-04,Mini,,2,100,True,,Thursday
14536,74.0,Joel Fagliano,,Normal,2018-01-05,Mini,,2,100,True,,Friday
14538,112.0,Joel Fagliano,,Normal,2018-01-06,Mini,,2,100,True,,Saturday
14539,104.0,Joel Fagliano,,Normal,2018-01-07,Mini,,3,100,True,,Sunday
14540,76.0,Joel Fagliano,,Normal,2018-01-08,Mini,,2,100,True,,Monday
14567,60.0,Joel Fagliano,,Normal,2018-01-09,Mini,,4,100,True,,Tuesday
14565,33.0,Joel Fagliano,,Normal,2018-01-10,Mini,,2,100,True,,Wednesday
14566,22.0,Joel Fagliano,,Normal,2018-01-11,Mini,,5,100,True,,Thursday
14577,92.0,Joel Fagliano,,Normal,2018-01-12,Mini,,2,100,True,,Friday
14578,248.0,Joel Fagliano,,Normal,2018-01-13,Mini,,2,100,True,,Saturday
14580,74.0,Joel Fagliano,,Normal,2018-01-14,Mini,,3,100,True,,Sunday
14581,51.0,Joel Fagliano,,Normal,2018-01-15,Mini,,3,100,True,,Monday
14582,69.0,Joel Fagliano,,Normal,2018-01-16,Mini,,4,100,True,,Tuesday
14583,42.0,Joel Fagliano,,Normal,2018-01-17,Mini,,3,100,True,,Wednesday
14585,59.0,Joel Fagliano,,Normal,2018-01-18,Mini,,3,100,True,,Thursday
14584,57.0,Joel Fagliano,,Normal,2018-01-19,Mini,,3,100,True,,Friday
14609,58.0,Joel Fagliano,,Normal,2018-01-20,Mini,,3,100,True,,Saturday
14607,37.0,Joel Fagliano,,Normal,2018-01-21,Mini,,2,100,True,,Sunday
14604,44.0,Joel Fagliano,,Normal,2018-01-22,Mini,,2,100,True,,Monday
14605,65.0,Joel Fagliano,,Normal,2018-01-23,Mini,,4,100,True,,Tuesday
14611,30.0,Joel Fagliano,,Normal,2018-01-24,Mini,,2,100,True,,Wednesday
14610,59.0,Joel Fagliano,,Normal,2018-01-25,Mini,,4,100,True,,Thursday
14612,37.0,Joel Fagliano,,Normal,2018-01-26,Mini,,3,100,True,,Friday
14613,201.0,Joel Fagliano,,Normal,2018-01-27,Mini,,4,100,True,,Saturday
14615,61.0,Joel Fagliano,,Normal,2018-01-28,Mini,,2,100,True,,Sunday
14614,50.0,Joel Fagliano,,Normal,2018-01-29,Mini,,3,100,True,,Monday
14656,37.0,Joel Fagliano,,Normal,2018-01-30,Mini,,7,100,True,,Tuesday
14657,32.0,Joel Fagliano,,Normal,2018-01-31,Mini,,2,100,True,,Wednesday
14658,70.0,Joel Fagliano,,Normal,2018-02-01,Mini,,2,100,True,,Thursday
14659,27.0,Joel Fagliano,,Normal,2018-02-02,Mini,,5,100,True,,Friday
14660,162.0,Joel Fagliano,,Normal,2018-02-03,Mini,,3,100,True,,Saturday
14661,49.0,Joel Fagliano,,Normal,2018-02-04,Mini,,2,100,True,,Sunday
14684,48.0,Joel Fagliano,,Normal,2018-02-05,Mini,,4,100,True,,Monday
14685,42.0,Joel Fagliano,,Normal,2018-02-06,Mini,,3,100,True,,Tuesday
14687,42.0,Joel Fagliano,,Normal,2018-02-07,Mini,,2,100,True,,Wednesday
14688,62.0,Joel Fagliano,,Normal,2018-02-08,Mini,,2,100,True,,Thursday
14700,120.0,Joel Fagliano,,Normal,2018-02-09,Mini,,3,100,True,,Friday
14710,88.0,Joel Fagliano,,Normal,2018-02-10,Mini,,3,100,True,,Saturday
14711,46.0,Joel Fagliano,,Normal,2018-02-11,Mini,,3,100,True,,Sunday
14717,25.0,Joel Fagliano,,Normal,2018-02-12,Mini,,3,100,True,,Monday
14718,43.0,Joel Fagliano,,Normal,2018-02-13,Mini,,2,100,True,,Tuesday
14719,80.0,Joel Fagliano,,Normal,2018-02-14,Mini,,4,100,True,,Wednesday
14721,35.0,Joel Fagliano,,Normal,2018-02-15,Mini,,3,100,True,,Thursday
14720,57.0,Joel Fagliano,,Normal,2018-02-16,Mini,,3,100,True,,Friday
14722,160.0,Joel Fagliano,,Normal,2018-02-17,Mini,,3,100,True,,Saturday
14732,39.0,Joel Fagliano,,Normal,2018-02-18,Mini,,3,100,True,,Sunday
14733,48.0,Joel Fagliano,,Normal,2018-02-19,Mini,,2,100,True,,Monday
14738,64.0,Joel Fagliano,,Normal,2018-02-20,Mini,,3,100,True,,Tuesday
14739,54.0,Joel Fagliano,,Normal,2018-02-21,Mini,,2,100,True,,Wednesday
14740,44.0,Joel Fagliano,,Normal,2018-02-22,Mini,,2,100,True,,Thursday
14743,27.0,Joel Fagliano,,Normal,2018-02-23,Mini,,4,100,True,,Friday
14744,191.0,Joel Fagliano,,Normal,2018-02-24,Mini,,2,100,True,,Saturday
14745,38.0,Joel Fagliano,,Normal,2018-02-25,Mini,,2,100,True,,Sunday
14756,104.0,Joel Fagliano,,Normal,2018-02-26,Mini,,2,100,True,,Monday
14787,75.0,Joel Fagliano,,Normal,2018-02-27,Mini,,2,100,True,,Tuesday
14789,29.0,Joel Fagliano,,Normal,2018-02-28,Mini,,3,100,True,,Wednesday
14790,,Joel Fagliano,,Normal,2018-03-01,Mini,,3,0,False,,Thursday
14791,,Joel Fagliano,,Normal,2018-03-02,Mini,,2,0,False,,Friday
14805,,Joel Fagliano,,Normal,2018-03-03,Mini,,2,0,False,,Saturday
14792,,Joel Fagliano,,Normal,2018-03-04,Mini,,2,0,False,,Sunday
14793,,Joel Fagliano,,Normal,2018-03-05,Mini,,3,0,False,,Monday
14806,,Joel Fagliano,,Normal,2018-03-06,Mini,,3,0,False,,Tuesday
14808,,Joel Fagliano,,Normal,2018-03-07,Mini,,2,0,False,,Wednesday
14807,,Joel Fagliano,,Normal,2018-03-08,Mini,,2,0,False,,Thursday
14809,,Joel Fagliano,,Normal,2018-03-09,Mini,,2,0,False,,Friday
14821,,Joel Fagliano,,Normal,2018-03-10,Mini,,4,0,False,,Saturday
14822,,Joel Fagliano,,Normal,2018-03-11,Mini,,3,0,False,,Sunday
14823,,Joel Fagliano,,Normal,2018-03-12,Mini,,3,0,False,,Monday
14825,,Joel Fagliano,,Normal,2018-03-13,Mini,,7,0,False,,Tuesday
14826,,Joel Fagliano,,Normal,2018-03-14,Mini,,2,0,False,,Wednesday
14827,,Joel Fagliano,,Normal,2018-03-15,Mini,,3,0,False,,Thursday
14829,,Joel Fagliano,,Normal,2018-03-16,Mini,,2,0,False,,Friday
14864,,Joel Fagliano,,Normal,2018-03-17,Mini,,2,0,False,,Saturday
14889,,Joel Fagliano,,Normal,2018-03-18,Mini,,4,0,False,,Sunday
14891,,Joel Fagliano,,Normal,2018-03-19,Mini,,7,0,False,,Monday
14890,,Joel Fagliano,,Normal,2018-03-20,Mini,,2,0,False,,Tuesday
14892,,Joel Fagliano,,Normal,2018-03-21,Mini,,3,0,False,,Wednesday
14896,,Joel Fagliano,,Normal,2018-03-22,Mini,,2,0,False,,Thursday
14897,,Joel Fagliano,,Normal,2018-03-23,Mini,,2,0,False,,Friday
14898,,Joel Fagliano,,Normal,2018-03-24,Mini,,2,0,False,,Saturday
14902,,Joel Fagliano,,Normal,2018-03-25,Mini,,2,0,False,,Sunday
14913,,Joel Fagliano,,Normal,2018-03-26,Mini,,4,0,False,,Monday
14914,,Joel Fagliano,,Normal,2018-03-27,Mini,,2,0,False,,Tuesday
14912,,Joel Fagliano,,Normal,2018-03-28,Mini,,4,0,False,,Wednesday
14946,,Joel Fagliano,,Normal,2018-03-29,Mini,,2,0,False,,Thursday
14947,,Joel Fagliano,,Normal,2018-03-30,Mini,,4,0,False,,Friday
14948,,Joel Fagliano,,Normal,2018-03-31,Mini,,2,0,False,,Saturday
14958,,Joel Fagliano,,Normal,2018-04-01,Mini,,3,0,False,,Sunday
14959,,Joel Fagliano,,Normal,2018-04-02,Mini,,4,0,False,,Monday
14960,,Joel Fagliano,,Normal,2018-04-03,Mini,,3,0,False,,Tuesday
14961,,Joel Fagliano,,Normal,2018-04-04,Mini,,2,0,False,,Wednesday
14962,,Joel Fagliano,,Normal,2018-04-05,Mini,,3,0,False,,Thursday
14964,,Joel Fagliano,,Normal,2018-04-06,Mini,,2,0,False,,Friday
14963,,Joel Fagliano,,Normal,2018-04-07,Mini,,2,0,False,,Saturday
14976,,Joel Fagliano,,Normal,2018-04-08,Mini,,2,0,False,,Sunday
14975,,Joel Fagliano,,Normal,2018-04-09,Mini,,3,0,False,,Monday
14980,,Joel Fagliano,,Normal,2018-04-10,Mini,,2,0,False,,Tuesday
14983,,Joel Fagliano,,Normal,2018-04-11,Mini,,3,0,False,,Wednesday
